年月,都道府県,未使用1,未使用2,未使用3,店舗タイプ,未使用4,ジョブカテゴリ,カウント
2020-04-01,福岡県,-,-,-,食品,-,,683
2020-04-01,佐賀県,-,-,-,食品,-,,131
2020-04-01,長崎県,-,-,-,食品,-,,222
2020-04-01,熊本県,-,-,-,食品,-,,253
2020-04-01,大分県,-,-,-,食品,-,,196
2020-04-01,宮崎県,-,-,-,食品,-,,201
2020-04-01,鹿児島県,-,-,-,食品,-,,337
2020-04-01,沖縄県,-,-,-,食品,-,,258
2020-05-01,北海道,-,-,-,食品,-,,1040
2020-05-01,青森県,-,-,-,食品,-,,213
2020-05-01,岩手県,-,-,-,食品,-,,246
2020-05-01,宮城県,-,-,-,食品,-,,356
2020-05-01,秋田県,-,-,-,食品,-,,161
2020-05-01,山形県,-,-,-,食品,-,,219
2020-05-01,福島県,-,-,-,食品,-,,356
2020-05-01,茨城県,-,-,-,食品,-,,444
2020-05-01,栃木県,-,-,-,食品,-,,286
2020-05-01,群馬県,-,-,-,食品,-,,240
2020-05-01,埼玉県,-,-,-,食品,-,,1081
2020-05-01,千葉県,-,-,-,食品,-,,892
2020-05-01,東京都,-,-,-,食品,-,,2679
2020-05-01,神奈川県,-,-,-,食品,-,,1433
2020-05-01,新潟県,-,-,-,食品,-,,380
2020-05-01,山梨県,-,-,-,食品,-,,128
2020-05-01,長野県,-,-,-,食品,-,,287
2020-05-01,富山県,-,-,-,食品,-,,156
2020-05-01,石川県,-,-,-,食品,-,,179
2020-05-01,福井県,-,-,-,食品,-,,133
2020-05-01,岐阜県,-,-,-,食品,-,,252
2020-05-01,静岡県,-,-,-,食品,-,,609
2020-05-01,愛知県,-,-,-,食品,-,,902
2020-05-01,三重県,-,-,-,食品,-,,264
2020-05-01,滋賀県,-,-,-,食品,-,,185
2020-05-01,京都府,-,-,-,食品,-,,410
2020-05-01,大阪府,-,-,-,食品,-,,1290
2020-05-01,兵庫県,-,-,-,食品,-,,875
2020-05-01,奈良県,-,-,-,食品,-,,189
2020-05-01,和歌山県,-,-,-,食品,-,,171
2020-05-01,鳥取県,-,-,-,食品,-,,93
2020-05-01,島根県,-,-,-,食品,-,,172
2020-05-01,岡山県,-,-,-,食品,-,,350
2020-05-01,広島県,-,-,-,食品,-,,488
2020-05-01,山口県,-,-,-,食品,-,,235
2020-05-01,徳島県,-,-,-,食品,-,,150
2020-05-01,香川県,-,-,-,食品,-,,175
2020-05-01,愛媛県,-,-,-,食品,-,,253
2020-05-01,高知県,-,-,-,食品,-,,164
2020-05-01,福岡県,-,-,-,食品,-,,686
2020-05-01,佐賀県,-,-,-,食品,-,,131
2020-05-01,長崎県,-,-,-,食品,-,,223
2020-05-01,熊本県,-,-,-,食品,-,,253
2020-05-01,大分県,-,-,-,食品,-,,196
2020-05-01,宮崎県,-,-,-,食品,-,,201
2020-05-01,鹿児島県,-,-,-,食品,-,,337
2020-05-01,沖縄県,-,-,-,食品,-,,259
2020-06-01,北海道,-,-,-,食品,-,,1039
2020-06-01,青森県,-,-,-,食品,-,,211
2020-06-01,岩手県,-,-,-,食品,-,,246
2020-06-01,宮城県,-,-,-,食品,-,,356
2020-06-01,秋田県,-,-,-,食品,-,,162
2020-06-01,山形県,-,-,-,食品,-,,220
2020-06-01,福島県,-,-,-,食品,-,,356
2020-06-01,茨城県,-,-,-,食品,-,,445
2020-06-01,栃木県,-,-,-,食品,-,,287
2020-06-01,群馬県,-,-,-,食品,-,,239
2020-06-01,埼玉県,-,-,-,食品,-,,1082
2020-06-01,千葉県,-,-,-,食品,-,,898
2020-06-01,東京都,-,-,-,食品,-,,2695
2020-06-01,神奈川県,-,-,-,食品,-,,1439
2020-06-01,新潟県,-,-,-,食品,-,,382
2020-06-01,山梨県,-,-,-,食品,-,,127
2020-06-01,長野県,-,-,-,食品,-,,288
2020-06-01,富山県,-,-,-,食品,-,,157
2020-06-01,石川県,-,-,-,食品,-,,178
2020-06-01,福井県,-,-,-,食品,-,,133
2020-06-01,岐阜県,-,-,-,食品,-,,253
2020-06-01,静岡県,-,-,-,食品,-,,612
2020-06-01,愛知県,-,-,-,食品,-,,900
2020-06-01,三重県,-,-,-,食品,-,,265
2020-06-01,滋賀県,-,-,-,食品,-,,185
2020-06-01,京都府,-,-,-,食品,-,,411
2020-06-01,大阪府,-,-,-,食品,-,,1290
2020-06-01,兵庫県,-,-,-,食品,-,,875
2020-06-01,奈良県,-,-,-,食品,-,,189
2020-06-01,和歌山県,-,-,-,食品,-,,171
2020-06-01,鳥取県,-,-,-,食品,-,,93
2020-06-01,島根県,-,-,-,食品,-,,172
2020-06-01,岡山県,-,-,-,食品,-,,351
2020-06-01,広島県,-,-,-,食品,-,,487
2020-06-01,山口県,-,-,-,食品,-,,235
2020-06-01,徳島県,-,-,-,食品,-,,150
2020-06-01,香川県,-,-,-,食品,-,,173
2020-06-01,愛媛県,-,-,-,食品,-,,255
2020-06-01,高知県,-,-,-,食品,-,,166
2020-06-01,福岡県,-,-,-,食品,-,,686
2020-06-01,佐賀県,-,-,-,食品,-,,131
2020-06-01,長崎県,-,-,-,食品,-,,225
2020-06-01,熊本県,-,-,-,食品,-,,253
2020-06-01,大分県,-,-,-,食品,-,,196
2020-06-01,宮崎県,-,-,-,食品,-,,201
2020-06-01,鹿児島県,-,-,-,食品,-,,338
2020-06-01,沖縄県,-,-,-,食品,-,,260
2020-07-01,北海道,-,-,-,食品,-,,1038
2020-07-01,青森県,-,-,-,食品,-,,212
2020-07-01,岩手県,-,-,-,食品,-,,244
2020-07-01,宮城県,-,-,-,食品,-,,356
2020-07-01,秋田県,-,-,-,食品,-,,162
2020-07-01,山形県,-,-,-,食品,-,,220
2020-07-01,福島県,-,-,-,食品,-,,356
2020-07-01,茨城県,-,-,-,食品,-,,445
2020-07-01,栃木県,-,-,-,食品,-,,287
2020-07-01,群馬県,-,-,-,食品,-,,238
2020-07-01,埼玉県,-,-,-,食品,-,,1084
2020-07-01,千葉県,-,-,-,食品,-,,901
2020-07-01,東京都,-,-,-,食品,-,,2703
2020-07-01,神奈川県,-,-,-,食品,-,,1439
2020-07-01,新潟県,-,-,-,食品,-,,381
2020-07-01,山梨県,-,-,-,食品,-,,127
2020-07-01,長野県,-,-,-,食品,-,,290
2020-07-01,富山県,-,-,-,食品,-,,158
2020-07-01,石川県,-,-,-,食品,-,,177
2020-07-01,福井県,-,-,-,食品,-,,132
2020-07-01,岐阜県,-,-,-,食品,-,,252
2020-07-01,静岡県,-,-,-,食品,-,,611
2020-07-01,愛知県,-,-,-,食品,-,,901
2020-07-01,三重県,-,-,-,食品,-,,265
2020-07-01,滋賀県,-,-,-,食品,-,,184
2020-07-01,京都府,-,-,-,食品,-,,411
2020-07-01,大阪府,-,-,-,食品,-,,1290
2020-07-01,兵庫県,-,-,-,食品,-,,876
2020-07-01,奈良県,-,-,-,食品,-,,188
2020-07-01,和歌山県,-,-,-,食品,-,,170
2020-07-01,鳥取県,-,-,-,食品,-,,94
2020-07-01,島根県,-,-,-,食品,-,,172
2020-07-01,岡山県,-,-,-,食品,-,,350
2020-07-01,広島県,-,-,-,食品,-,,490
2020-07-01,山口県,-,-,-,食品,-,,236
2020-07-01,徳島県,-,-,-,食品,-,,150
2020-07-01,香川県,-,-,-,食品,-,,174
2020-07-01,愛媛県,-,-,-,食品,-,,255
2020-07-01,高知県,-,-,-,食品,-,,163
2020-07-01,福岡県,-,-,-,食品,-,,692
2020-07-01,佐賀県,-,-,-,食品,-,,131
2020-07-01,長崎県,-,-,-,食品,-,,226
2020-07-01,熊本県,-,-,-,食品,-,,255
2020-07-01,大分県,-,-,-,食品,-,,196
2020-07-01,宮崎県,-,-,-,食品,-,,200
2020-07-01,鹿児島県,-,-,-,食品,-,,339
2020-07-01,沖縄県,-,-,-,食品,-,,259
2020-08-01,北海道,-,-,-,食品,-,,1042
2020-08-01,青森県,-,-,-,食品,-,,212
2020-08-01,岩手県,-,-,-,食品,-,,243
2020-08-01,宮城県,-,-,-,食品,-,,352
2020-08-01,秋田県,-,-,-,食品,-,,161
2020-08-01,山形県,-,-,-,食品,-,,221
2020-08-01,福島県,-,-,-,食品,-,,357
2020-08-01,茨城県,-,-,-,食品,-,,444
2020-08-01,栃木県,-,-,-,食品,-,,289
2020-08-01,群馬県,-,-,-,食品,-,,238
2020-08-01,埼玉県,-,-,-,食品,-,,1079
2020-08-01,千葉県,-,-,-,食品,-,,901
2020-08-01,東京都,-,-,-,食品,-,,2704
2020-08-01,神奈川県,-,-,-,食品,-,,1441
2020-08-01,新潟県,-,-,-,食品,-,,383
2020-08-01,山梨県,-,-,-,食品,-,,127
2020-08-01,長野県,-,-,-,食品,-,,292
2020-08-01,富山県,-,-,-,食品,-,,159
2020-08-01,石川県,-,-,-,食品,-,,177
2020-08-01,福井県,-,-,-,食品,-,,132
2020-08-01,岐阜県,-,-,-,食品,-,,251
2020-08-01,静岡県,-,-,-,食品,-,,614
2020-08-01,愛知県,-,-,-,食品,-,,900
2020-08-01,三重県,-,-,-,食品,-,,266
2020-08-01,滋賀県,-,-,-,食品,-,,185
2020-08-01,京都府,-,-,-,食品,-,,411
2020-08-01,大阪府,-,-,-,食品,-,,1291
2020-08-01,兵庫県,-,-,-,食品,-,,875
2020-08-01,奈良県,-,-,-,食品,-,,188
2020-08-01,和歌山県,-,-,-,食品,-,,169
2020-08-01,鳥取県,-,-,-,食品,-,,100
2020-08-01,島根県,-,-,-,食品,-,,180
2020-08-01,岡山県,-,-,-,食品,-,,349
2020-08-01,広島県,-,-,-,食品,-,,492
2020-08-01,山口県,-,-,-,食品,-,,237
2020-08-01,徳島県,-,-,-,食品,-,,150
2020-08-01,香川県,-,-,-,食品,-,,172
2020-08-01,愛媛県,-,-,-,食品,-,,257
2020-08-01,高知県,-,-,-,食品,-,,163
2020-08-01,福岡県,-,-,-,食品,-,,697
2020-08-01,佐賀県,-,-,-,食品,-,,132
2020-08-01,長崎県,-,-,-,食品,-,,227
2020-08-01,熊本県,-,-,-,食品,-,,259
2020-08-01,大分県,-,-,-,食品,-,,200
2020-08-01,宮崎県,-,-,-,食品,-,,198
2020-08-01,鹿児島県,-,-,-,食品,-,,337
2020-08-01,沖縄県,-,-,-,食品,-,,259
2020-09-01,北海道,-,-,-,食品,-,,1040
2020-09-01,青森県,-,-,-,食品,-,,211
2020-09-01,岩手県,-,-,-,食品,-,,242
2020-09-01,宮城県,-,-,-,食品,-,,349
2020-09-01,秋田県,-,-,-,食品,-,,160
2020-09-01,山形県,-,-,-,食品,-,,220
2020-09-01,福島県,-,-,-,食品,-,,357
2020-09-01,茨城県,-,-,-,食品,-,,446
2020-09-01,栃木県,-,-,-,食品,-,,290
2020-09-01,群馬県,-,-,-,食品,-,,238
2020-09-01,埼玉県,-,-,-,食品,-,,1077
2020-09-01,千葉県,-,-,-,食品,-,,899
2020-09-01,東京都,-,-,-,食品,-,,2704
2020-09-01,神奈川県,-,-,-,食品,-,,1447
2020-09-01,新潟県,-,-,-,食品,-,,383
2020-09-01,山梨県,-,-,-,食品,-,,126
2020-09-01,長野県,-,-,-,食品,-,,291
2020-09-01,富山県,-,-,-,食品,-,,158
2020-09-01,石川県,-,-,-,食品,-,,178
2020-09-01,福井県,-,-,-,食品,-,,132
2020-09-01,岐阜県,-,-,-,食品,-,,251
2020-09-01,静岡県,-,-,-,食品,-,,615
2020-09-01,愛知県,-,-,-,食品,-,,899
2020-09-01,三重県,-,-,-,食品,-,,265
2020-09-01,滋賀県,-,-,-,食品,-,,186
2020-09-01,京都府,-,-,-,食品,-,,414
2020-09-01,大阪府,-,-,-,食品,-,,1288
2020-09-01,兵庫県,-,-,-,食品,-,,880
2020-09-01,奈良県,-,-,-,食品,-,,189
2020-09-01,和歌山県,-,-,-,食品,-,,169
2020-09-01,鳥取県,-,-,-,食品,-,,101
2020-09-01,島根県,-,-,-,食品,-,,181
2020-09-01,岡山県,-,-,-,食品,-,,350
2020-09-01,広島県,-,-,-,食品,-,,495
2020-09-01,山口県,-,-,-,食品,-,,236
2020-09-01,徳島県,-,-,-,食品,-,,150
2020-09-01,香川県,-,-,-,食品,-,,171
2020-09-01,愛媛県,-,-,-,食品,-,,252
2020-09-01,高知県,-,-,-,食品,-,,163
2020-09-01,福岡県,-,-,-,食品,-,,704
2020-09-01,佐賀県,-,-,-,食品,-,,132
2020-09-01,長崎県,-,-,-,食品,-,,227
2020-09-01,熊本県,-,-,-,食品,-,,258
2020-09-01,大分県,-,-,-,食品,-,,200
2020-09-01,宮崎県,-,-,-,食品,-,,199
2020-09-01,鹿児島県,-,-,-,食品,-,,337
2020-09-01,沖縄県,-,-,-,食品,-,,258
2020-10-01,北海道,-,-,-,食品,-,,1040
2020-10-01,青森県,-,-,-,食品,-,,212
2020-10-01,岩手県,-,-,-,食品,-,,245
2020-10-01,宮城県,-,-,-,食品,-,,351
2020-10-01,秋田県,-,-,-,食品,-,,160
2020-10-01,山形県,-,-,-,食品,-,,220
2020-10-01,福島県,-,-,-,食品,-,,357
2020-10-01,茨城県,-,-,-,食品,-,,446
2020-10-01,栃木県,-,-,-,食品,-,,292
2020-10-01,群馬県,-,-,-,食品,-,,240
2020-10-01,埼玉県,-,-,-,食品,-,,1079
2020-10-01,千葉県,-,-,-,食品,-,,898
2020-10-01,東京都,-,-,-,食品,-,,2709
2020-10-01,神奈川県,-,-,-,食品,-,,1451
2020-10-01,新潟県,-,-,-,食品,-,,383
2020-10-01,山梨県,-,-,-,食品,-,,126
2020-10-01,長野県,-,-,-,食品,-,,290
2020-10-01,富山県,-,-,-,食品,-,,158
2020-10-01,石川県,-,-,-,食品,-,,178
2020-10-01,福井県,-,-,-,食品,-,,131
2020-10-01,岐阜県,-,-,-,食品,-,,252
2020-10-01,静岡県,-,-,-,食品,-,,616
2020-10-01,愛知県,-,-,-,食品,-,,903
2020-10-01,三重県,-,-,-,食品,-,,265
2020-10-01,滋賀県,-,-,-,食品,-,,185
2020-10-01,京都府,-,-,-,食品,-,,415
2020-10-01,大阪府,-,-,-,食品,-,,1290
2020-10-01,兵庫県,-,-,-,食品,-,,882
2020-10-01,奈良県,-,-,-,食品,-,,189
2020-10-01,和歌山県,-,-,-,食品,-,,169
2020-10-01,鳥取県,-,-,-,食品,-,,100
2020-10-01,島根県,-,-,-,食品,-,,181
2020-10-01,岡山県,-,-,-,食品,-,,351
2020-10-01,広島県,-,-,-,食品,-,,496
2020-10-01,山口県,-,-,-,食品,-,,237
2020-10-01,徳島県,-,-,-,食品,-,,150
2020-10-01,香川県,-,-,-,食品,-,,171
2020-10-01,愛媛県,-,-,-,食品,-,,252
2020-10-01,高知県,-,-,-,食品,-,,163
2020-10-01,福岡県,-,-,-,食品,-,,705
2020-10-01,佐賀県,-,-,-,食品,-,,133
2020-10-01,長崎県,-,-,-,食品,-,,228
2020-10-01,熊本県,-,-,-,食品,-,,261
2020-10-01,大分県,-,-,-,食品,-,,200
2020-10-01,宮崎県,-,-,-,食品,-,,199
2020-10-01,鹿児島県,-,-,-,食品,-,,337
2020-10-01,沖縄県,-,-,-,食品,-,,258
2020-11-01,北海道,-,-,-,食品,-,,1041
2020-11-01,青森県,-,-,-,食品,-,,212
2020-11-01,岩手県,-,-,-,食品,-,,243
2020-11-01,宮城県,-,-,-,食品,-,,352
2020-11-01,秋田県,-,-,-,食品,-,,160
2020-11-01,山形県,-,-,-,食品,-,,221
2020-11-01,福島県,-,-,-,食品,-,,358
2020-11-01,茨城県,-,-,-,食品,-,,446
2020-11-01,栃木県,-,-,-,食品,-,,292
2020-11-01,群馬県,-,-,-,食品,-,,239
2020-11-01,埼玉県,-,-,-,食品,-,,1083
2020-11-01,千葉県,-,-,-,食品,-,,898
2020-11-01,東京都,-,-,-,食品,-,,2720
2020-11-01,神奈川県,-,-,-,食品,-,,1455
2020-11-01,新潟県,-,-,-,食品,-,,389
2020-11-01,山梨県,-,-,-,食品,-,,126
2020-11-01,長野県,-,-,-,食品,-,,292
2020-11-01,富山県,-,-,-,食品,-,,158
2020-11-01,石川県,-,-,-,食品,-,,177
2020-11-01,福井県,-,-,-,食品,-,,133
2020-11-01,岐阜県,-,-,-,食品,-,,252
2020-11-01,静岡県,-,-,-,食品,-,,617
2020-11-01,愛知県,-,-,-,食品,-,,909
2020-11-01,三重県,-,-,-,食品,-,,266
2020-11-01,滋賀県,-,-,-,食品,-,,187
2020-11-01,京都府,-,-,-,食品,-,,418
2020-11-01,大阪府,-,-,-,食品,-,,1296
2020-11-01,兵庫県,-,-,-,食品,-,,881
2020-11-01,奈良県,-,-,-,食品,-,,189
2020-11-01,和歌山県,-,-,-,食品,-,,168
2020-11-01,鳥取県,-,-,-,食品,-,,100
2020-11-01,島根県,-,-,-,食品,-,,181
2020-11-01,岡山県,-,-,-,食品,-,,352
2020-11-01,広島県,-,-,-,食品,-,,496
2020-11-01,山口県,-,-,-,食品,-,,237
2020-11-01,徳島県,-,-,-,食品,-,,150
2020-11-01,香川県,-,-,-,食品,-,,171
2020-11-01,愛媛県,-,-,-,食品,-,,251
2020-11-01,高知県,-,-,-,食品,-,,162
2020-11-01,福岡県,-,-,-,食品,-,,708
2020-11-01,佐賀県,-,-,-,食品,-,,133
2020-11-01,長崎県,-,-,-,食品,-,,228
2020-11-01,熊本県,-,-,-,食品,-,,261
2020-11-01,大分県,-,-,-,食品,-,,199
2020-11-01,宮崎県,-,-,-,食品,-,,201
2020-11-01,鹿児島県,-,-,-,食品,-,,337
2020-11-01,沖縄県,-,-,-,食品,-,,259
2020-12-01,北海道,-,-,-,食品,-,,1040
2020-12-01,青森県,-,-,-,食品,-,,210
2020-12-01,岩手県,-,-,-,食品,-,,244
2020-12-01,宮城県,-,-,-,食品,-,,351
2020-12-01,秋田県,-,-,-,食品,-,,160
2020-12-01,山形県,-,-,-,食品,-,,221
2020-12-01,福島県,-,-,-,食品,-,,356
2020-12-01,茨城県,-,-,-,食品,-,,447
2020-12-01,栃木県,-,-,-,食品,-,,292
2020-12-01,群馬県,-,-,-,食品,-,,247
2020-12-01,埼玉県,-,-,-,食品,-,,1087
2020-12-01,千葉県,-,-,-,食品,-,,904
2020-12-01,東京都,-,-,-,食品,-,,2731
2020-12-01,神奈川県,-,-,-,食品,-,,1455
2020-12-01,新潟県,-,-,-,食品,-,,389
2020-12-01,山梨県,-,-,-,食品,-,,126
2020-12-01,長野県,-,-,-,食品,-,,300
2020-12-01,富山県,-,-,-,食品,-,,158
2020-12-01,石川県,-,-,-,食品,-,,177
2020-12-01,福井県,-,-,-,食品,-,,133
2020-12-01,岐阜県,-,-,-,食品,-,,253
2020-12-01,静岡県,-,-,-,食品,-,,616
2020-12-01,愛知県,-,-,-,食品,-,,910
2020-12-01,三重県,-,-,-,食品,-,,265
2020-12-01,滋賀県,-,-,-,食品,-,,186
2020-12-01,京都府,-,-,-,食品,-,,419
2020-12-01,大阪府,-,-,-,食品,-,,1298
2020-12-01,兵庫県,-,-,-,食品,-,,879
2020-12-01,奈良県,-,-,-,食品,-,,190
2020-12-01,和歌山県,-,-,-,食品,-,,167
2020-12-01,鳥取県,-,-,-,食品,-,,100
2020-12-01,島根県,-,-,-,食品,-,,181
2020-12-01,岡山県,-,-,-,食品,-,,350
2020-12-01,広島県,-,-,-,食品,-,,496
2020-12-01,山口県,-,-,-,食品,-,,237
2020-12-01,徳島県,-,-,-,食品,-,,150
2020-12-01,香川県,-,-,-,食品,-,,171
2020-12-01,愛媛県,-,-,-,食品,-,,251
2020-12-01,高知県,-,-,-,食品,-,,161
2020-12-01,福岡県,-,-,-,食品,-,,711
2020-12-01,佐賀県,-,-,-,食品,-,,133
2020-12-01,長崎県,-,-,-,食品,-,,231
2020-12-01,熊本県,-,-,-,食品,-,,263
2020-12-01,大分県,-,-,-,食品,-,,199
2020-12-01,宮崎県,-,-,-,食品,-,,201
2020-12-01,鹿児島県,-,-,-,食品,-,,337
2020-12-01,沖縄県,-,-,-,食品,-,,259
2021-01-01,北海道,-,-,-,食品,-,,1039
2021-01-01,青森県,-,-,-,食品,-,,210
2021-01-01,岩手県,-,-,-,食品,-,,243
2021-01-01,宮城県,-,-,-,食品,-,,351
2021-01-01,秋田県,-,-,-,食品,-,,160
2021-01-01,山形県,-,-,-,食品,-,,221
2021-01-01,福島県,-,-,-,食品,-,,354
2021-01-01,茨城県,-,-,-,食品,-,,447
2021-01-01,栃木県,-,-,-,食品,-,,292
2021-01-01,群馬県,-,-,-,食品,-,,246
2021-01-01,埼玉県,-,-,-,食品,-,,1088
2021-01-01,千葉県,-,-,-,食品,-,,905
2021-01-01,東京都,-,-,-,食品,-,,2719
2021-01-01,神奈川県,-,-,-,食品,-,,1453
2021-01-01,新潟県,-,-,-,食品,-,,390
2021-01-01,山梨県,-,-,-,食品,-,,125
2021-01-01,長野県,-,-,-,食品,-,,300
2021-01-01,富山県,-,-,-,食品,-,,159
2021-01-01,石川県,-,-,-,食品,-,,176
2021-01-01,福井県,-,-,-,食品,-,,132
2021-01-01,岐阜県,-,-,-,食品,-,,253
2021-01-01,静岡県,-,-,-,食品,-,,615
2021-01-01,愛知県,-,-,-,食品,-,,906
2021-01-01,三重県,-,-,-,食品,-,,263
2021-01-01,滋賀県,-,-,-,食品,-,,186
2021-01-01,京都府,-,-,-,食品,-,,421
2021-01-01,大阪府,-,-,-,食品,-,,1298
2021-01-01,兵庫県,-,-,-,食品,-,,876
2021-01-01,奈良県,-,-,-,食品,-,,190
2021-01-01,和歌山県,-,-,-,食品,-,,165
2021-01-01,鳥取県,-,-,-,食品,-,,98
2021-01-01,島根県,-,-,-,食品,-,,181
2021-01-01,岡山県,-,-,-,食品,-,,350
2021-01-01,広島県,-,-,-,食品,-,,498
2021-01-01,山口県,-,-,-,食品,-,,238
2021-01-01,徳島県,-,-,-,食品,-,,149
2021-01-01,香川県,-,-,-,食品,-,,171
2021-01-01,愛媛県,-,-,-,食品,-,,252
2021-01-01,高知県,-,-,-,食品,-,,161
2021-01-01,福岡県,-,-,-,食品,-,,710
2021-01-01,佐賀県,-,-,-,食品,-,,133
2021-01-01,長崎県,-,-,-,食品,-,,231
2021-01-01,熊本県,-,-,-,食品,-,,263
2021-01-01,大分県,-,-,-,食品,-,,198
2021-01-01,宮崎県,-,-,-,食品,-,,201
2021-01-01,鹿児島県,-,-,-,食品,-,,337
2021-01-01,沖縄県,-,-,-,食品,-,,261
2021-02-01,北海道,-,-,-,食品,-,,1039
2021-02-01,青森県,-,-,-,食品,-,,210
2021-02-01,岩手県,-,-,-,食品,-,,243
2021-02-01,宮城県,-,-,-,食品,-,,355
2021-02-01,秋田県,-,-,-,食品,-,,160
2021-02-01,山形県,-,-,-,食品,-,,222
2021-02-01,福島県,-,-,-,食品,-,,356
2021-02-01,茨城県,-,-,-,食品,-,,449
2021-02-01,栃木県,-,-,-,食品,-,,292
2021-02-01,群馬県,-,-,-,食品,-,,246
2021-02-01,埼玉県,-,-,-,食品,-,,1097
2021-02-01,千葉県,-,-,-,食品,-,,909
2021-02-01,東京都,-,-,-,食品,-,,2745
2021-02-01,神奈川県,-,-,-,食品,-,,1466
2021-02-01,新潟県,-,-,-,食品,-,,390
2021-02-01,山梨県,-,-,-,食品,-,,128
2021-02-01,長野県,-,-,-,食品,-,,300
2021-02-01,富山県,-,-,-,食品,-,,159
2021-02-01,石川県,-,-,-,食品,-,,176
2021-02-01,福井県,-,-,-,食品,-,,132
2021-02-01,岐阜県,-,-,-,食品,-,,255
2021-02-01,静岡県,-,-,-,食品,-,,617
2021-02-01,愛知県,-,-,-,食品,-,,906
2021-02-01,三重県,-,-,-,食品,-,,263
2021-02-01,滋賀県,-,-,-,食品,-,,185
2021-02-01,京都府,-,-,-,食品,-,,423
2021-02-01,大阪府,-,-,-,食品,-,,1312
2021-02-01,兵庫県,-,-,-,食品,-,,879
2021-02-01,奈良県,-,-,-,食品,-,,191
2021-02-01,和歌山県,-,-,-,食品,-,,164
2021-02-01,鳥取県,-,-,-,食品,-,,98
2021-02-01,島根県,-,-,-,食品,-,,181
2021-02-01,岡山県,-,-,-,食品,-,,350
2021-02-01,広島県,-,-,-,食品,-,,498
2021-02-01,山口県,-,-,-,食品,-,,238
2021-02-01,徳島県,-,-,-,食品,-,,149
2021-02-01,香川県,-,-,-,食品,-,,171
2021-02-01,愛媛県,-,-,-,食品,-,,252
2021-02-01,高知県,-,-,-,食品,-,,160
2021-02-01,福岡県,-,-,-,食品,-,,713
2021-02-01,佐賀県,-,-,-,食品,-,,133
2021-02-01,長崎県,-,-,-,食品,-,,228
2021-02-01,熊本県,-,-,-,食品,-,,263
2021-02-01,大分県,-,-,-,食品,-,,199
2021-02-01,宮崎県,-,-,-,食品,-,,202
2021-02-01,鹿児島県,-,-,-,食品,-,,337
2021-02-01,沖縄県,-,-,-,食品,-,,261
2021-03-01,北海道,-,-,-,食品,-,,1041
2021-03-01,青森県,-,-,-,食品,-,,211
2021-03-01,岩手県,-,-,-,食品,-,,243
2021-03-01,宮城県,-,-,-,食品,-,,357
2021-03-01,秋田県,-,-,-,食品,-,,160
2021-03-01,山形県,-,-,-,食品,-,,222
2021-03-01,福島県,-,-,-,食品,-,,360
2021-03-01,茨城県,-,-,-,食品,-,,451
2021-03-01,栃木県,-,-,-,食品,-,,292
2021-03-01,群馬県,-,-,-,食品,-,,248
2021-03-01,埼玉県,-,-,-,食品,-,,1099
2021-03-01,千葉県,-,-,-,食品,-,,913
2021-03-01,東京都,-,-,-,食品,-,,2755
2021-03-01,神奈川県,-,-,-,食品,-,,1471
2021-03-01,新潟県,-,-,-,食品,-,,393
2021-03-01,山梨県,-,-,-,食品,-,,127
2021-03-01,長野県,-,-,-,食品,-,,300
2021-03-01,富山県,-,-,-,食品,-,,159
2021-03-01,石川県,-,-,-,食品,-,,175
2021-03-01,福井県,-,-,-,食品,-,,131
2021-03-01,岐阜県,-,-,-,食品,-,,255
2021-03-01,静岡県,-,-,-,食品,-,,614
2021-03-01,愛知県,-,-,-,食品,-,,906
2021-03-01,三重県,-,-,-,食品,-,,262
2021-03-01,滋賀県,-,-,-,食品,-,,186
2021-03-01,京都府,-,-,-,食品,-,,425
2021-03-01,大阪府,-,-,-,食品,-,,1315
2021-03-01,兵庫県,-,-,-,食品,-,,881
2021-03-01,奈良県,-,-,-,食品,-,,191
2021-03-01,和歌山県,-,-,-,食品,-,,165
2021-03-01,鳥取県,-,-,-,食品,-,,98
2021-03-01,島根県,-,-,-,食品,-,,182
2021-03-01,岡山県,-,-,-,食品,-,,349
2021-03-01,広島県,-,-,-,食品,-,,496
2021-03-01,山口県,-,-,-,食品,-,,238
2021-03-01,徳島県,-,-,-,食品,-,,150
2021-03-01,香川県,-,-,-,食品,-,,171
2021-03-01,愛媛県,-,-,-,食品,-,,252
2021-03-01,高知県,-,-,-,食品,-,,160
2021-03-01,福岡県,-,-,-,食品,-,,709
2021-03-01,佐賀県,-,-,-,食品,-,,133
2021-03-01,長崎県,-,-,-,食品,-,,227
2021-03-01,熊本県,-,-,-,食品,-,,264
2021-03-01,大分県,-,-,-,食品,-,,199
2021-03-01,宮崎県,-,-,-,食品,-,,202
2021-03-01,鹿児島県,-,-,-,食品,-,,337
2021-03-01,沖縄県,-,-,-,食品,-,,261
2021-04-01,北海道,-,-,-,食品,-,,1041
2021-04-01,青森県,-,-,-,食品,-,,211
2021-04-01,岩手県,-,-,-,食品,-,,241
2021-04-01,宮城県,-,-,-,食品,-,,357
2021-04-01,秋田県,-,-,-,食品,-,,161
2021-04-01,山形県,-,-,-,食品,-,,221
2021-04-01,福島県,-,-,-,食品,-,,361
2021-04-01,茨城県,-,-,-,食品,-,,451
2021-04-01,栃木県,-,-,-,食品,-,,293
2021-04-01,群馬県,-,-,-,食品,-,,250
