年,未使用1,税区分,未使用2,都道府県,市区町村,業種(サンプル),未使用,カウント
2014-01-01,0,1,不明,千葉県,市原市,業種J,0,14
2014-01-01,0,2,不明,千葉県,市原市,業種F,0,80
2014-01-01,0,0,不明,千葉県,流山市,業種E,0,141
2014-01-01,0,1,不明,千葉県,流山市,業種I,0,6
2014-01-01,0,2,不明,千葉県,流山市,業種H,0,51
2014-01-01,0,0,不明,千葉県,八千代市,業種D,0,141
2014-01-01,0,1,不明,千葉県,八千代市,業種J,0,8
2014-01-01,0,2,不明,千葉県,八千代市,業種G,0,53
2014-01-01,0,0,不明,千葉県,我孫子市,業種F,0,132
2014-01-01,0,1,不明,千葉県,我孫子市,業種E,0,5
2014-01-01,0,2,不明,千葉県,我孫子市,業種I,0,47
2014-01-01,0,0,不明,千葉県,鴨川市,業種D,0,125
2014-01-01,0,1,不明,千葉県,鴨川市,業種G,0,8
2014-01-01,0,2,不明,千葉県,鴨川市,業種A,0,59
2014-01-01,0,0,不明,千葉県,鎌ケ谷市,業種B,0,121
2014-01-01,0,1,不明,千葉県,鎌ケ谷市,業種G,0,7
2014-01-01,0,2,不明,千葉県,鎌ケ谷市,業種F,0,40
2014-01-01,0,0,不明,千葉県,君津市,業種B,0,196
2014-01-01,0,1,不明,千葉県,君津市,業種I,0,12
2014-01-01,0,2,不明,千葉県,君津市,業種E,0,113
2014-01-01,0,0,不明,千葉県,富津市,業種H,0,179
2014-01-01,0,1,不明,千葉県,富津市,業種A,0,9
2014-01-01,0,2,不明,千葉県,富津市,業種G,0,118
2014-01-01,0,0,不明,千葉県,浦安市,業種G,0,247
2014-01-01,0,1,不明,千葉県,浦安市,業種D,0,38
2014-01-01,0,2,不明,千葉県,浦安市,業種E,0,104
2014-01-01,0,0,不明,千葉県,四街道市,業種G,0,119
2014-01-01,0,1,不明,千葉県,四街道市,業種C,0,6
2014-01-01,0,2,不明,千葉県,四街道市,業種A,0,41
2014-01-01,0,0,不明,千葉県,袖ケ浦市,業種A,0,216
2014-01-01,0,1,不明,千葉県,袖ケ浦市,業種F,0,23
2014-01-01,0,2,不明,千葉県,袖ケ浦市,業種G,0,122
2014-01-01,0,0,不明,千葉県,八街市,業種F,0,97
2014-01-01,0,1,不明,千葉県,八街市,業種F,0,6
2014-01-01,0,2,不明,千葉県,八街市,業種H,0,37
2014-01-01,0,0,不明,千葉県,印西市,業種B,0,184
2014-01-01,0,1,不明,千葉県,印西市,業種G,0,16
2014-01-01,0,2,不明,千葉県,印西市,業種E,0,85
2014-01-01,0,0,不明,千葉県,白井市,業種A,0,142
2014-01-01,0,1,不明,千葉県,白井市,業種G,0,8
2014-01-01,0,2,不明,千葉県,白井市,業種I,0,55
2014-01-01,0,0,不明,千葉県,富里市,業種A,0,123
2014-01-01,0,1,不明,千葉県,富里市,業種E,0,8
2014-01-01,0,2,不明,千葉県,富里市,業種D,0,47
2014-01-01,0,0,不明,千葉県,南房総市,業種H,0,97
2014-01-01,0,1,不明,千葉県,南房総市,業種I,0,4
2014-01-01,0,2,不明,千葉県,南房総市,業種B,0,50
2014-01-01,0,0,不明,千葉県,匝瑳市,業種F,0,101
2014-01-01,0,1,不明,千葉県,匝瑳市,業種H,0,7
2014-01-01,0,2,不明,千葉県,匝瑳市,業種I,0,43
2014-01-01,0,0,不明,千葉県,香取市,業種A,0,105
2014-01-01,0,1,不明,千葉県,香取市,業種B,0,6
2014-01-01,0,2,不明,千葉県,香取市,業種A,0,45
2014-01-01,0,0,不明,千葉県,山武市,業種I,0,102
2014-01-01,0,1,不明,千葉県,山武市,業種B,0,9
2014-01-01,0,2,不明,千葉県,山武市,業種H,0,45
2014-01-01,0,0,不明,千葉県,いすみ市,業種E,0,97
2014-01-01,0,1,不明,千葉県,いすみ市,業種D,0,6
2014-01-01,0,2,不明,千葉県,いすみ市,業種F,0,45
2014-01-01,0,0,不明,千葉県,大網白里市,業種B,0,98
2014-01-01,0,1,不明,千葉県,大網白里市,業種D,0,3
2014-01-01,0,2,不明,千葉県,大網白里市,業種J,0,38
2014-01-01,0,0,不明,千葉県,酒々井町,業種F,0,131
2014-01-01,0,1,不明,千葉県,酒々井町,業種J,0,8
2014-01-01,0,2,不明,千葉県,酒々井町,業種F,0,55
2014-01-01,0,0,不明,千葉県,栄町,業種A,0,111
2014-01-01,0,1,不明,千葉県,栄町,業種B,0,6
2014-01-01,0,2,不明,千葉県,栄町,業種I,0,40
2014-01-01,0,0,不明,千葉県,神崎町,業種E,0,106
2014-01-01,0,1,不明,千葉県,神崎町,業種F,0,7
2014-01-01,0,2,不明,千葉県,神崎町,業種B,0,48
2014-01-01,0,0,不明,千葉県,多古町,業種I,0,127
2014-01-01,0,1,不明,千葉県,多古町,業種A,0,10
2014-01-01,0,2,不明,千葉県,多古町,業種I,0,58
2014-01-01,0,0,不明,千葉県,東庄町,業種A,0,99
2014-01-01,0,1,不明,千葉県,東庄町,業種H,0,4
2014-01-01,0,2,不明,千葉県,東庄町,業種D,0,46
2014-01-01,0,0,不明,千葉県,九十九里町,業種C,0,86
2014-01-01,0,1,不明,千葉県,九十九里町,業種I,0,4
2014-01-01,0,2,不明,千葉県,九十九里町,業種A,0,37
2014-01-01,0,0,不明,千葉県,芝山町,業種G,0,313
2014-01-01,0,1,不明,千葉県,芝山町,業種A,0,43
2014-01-01,0,2,不明,千葉県,芝山町,業種I,0,212
2014-01-01,0,0,不明,千葉県,横芝光町,業種J,0,98
2014-01-01,0,1,不明,千葉県,横芝光町,業種D,0,6
2014-01-01,0,2,不明,千葉県,横芝光町,業種E,0,45
2014-01-01,0,0,不明,千葉県,一宮町,業種I,0,111
2014-01-01,0,1,不明,千葉県,一宮町,業種J,0,10
2014-01-01,0,2,不明,千葉県,一宮町,業種F,0,51
2014-01-01,0,0,不明,千葉県,睦沢町,業種C,0,98
2014-01-01,0,1,不明,千葉県,睦沢町,業種B,0,4
2014-01-01,0,2,不明,千葉県,睦沢町,業種C,0,48
2014-01-01,0,0,不明,千葉県,長生村,業種H,0,105
2014-01-01,0,1,不明,千葉県,長生村,業種B,0,5
2014-01-01,0,2,不明,千葉県,長生村,業種E,0,49
2014-01-01,0,0,不明,千葉県,白子町,業種G,0,108
2014-01-01,0,1,不明,千葉県,白子町,業種B,0,7
2014-01-01,0,2,不明,千葉県,白子町,業種F,0,53
2014-01-01,0,0,不明,千葉県,長柄町,業種A,0,161
2014-01-01,0,1,不明,千葉県,長柄町,業種G,0,15
2014-01-01,0,2,不明,千葉県,長柄町,業種D,0,94
2014-01-01,0,0,不明,千葉県,長南町,業種H,0,136
2014-01-01,0,1,不明,千葉県,長南町,業種A,0,13
2014-01-01,0,2,不明,千葉県,長南町,業種H,0,72
2014-01-01,0,0,不明,千葉県,大多喜町,業種A,0,114
2014-01-01,0,1,不明,千葉県,大多喜町,業種J,0,8
2014-01-01,0,2,不明,千葉県,大多喜町,業種G,0,58
2014-01-01,0,0,不明,千葉県,御宿町,業種C,0,117
2014-01-01,0,1,不明,千葉県,御宿町,業種A,0,4
2014-01-01,0,2,不明,千葉県,御宿町,業種J,0,69
2014-01-01,0,0,不明,千葉県,鋸南町,業種E,0,92
2014-01-01,0,1,不明,千葉県,鋸南町,業種B,0,3
2014-01-01,0,2,不明,千葉県,鋸南町,業種H,0,43
2014-01-01,0,0,不明,東京都,千代田区,業種A,0,293
2014-01-01,0,1,不明,東京都,千代田区,業種F,0,0
2014-01-01,0,2,不明,東京都,千代田区,業種B,0,0
2014-01-01,0,0,不明,東京都,中央区,業種J,0,172
2014-01-01,0,1,不明,東京都,中央区,業種B,0,0
2014-01-01,0,2,不明,東京都,中央区,業種J,0,0
2014-01-01,0,0,不明,東京都,港区,業種H,0,304
2014-01-01,0,1,不明,東京都,港区,業種B,0,0
2014-01-01,0,2,不明,東京都,港区,業種C,0,0
2014-01-01,0,0,不明,東京都,新宿区,業種F,0,129
2014-01-01,0,1,不明,東京都,新宿区,業種I,0,0
2014-01-01,0,2,不明,東京都,新宿区,業種J,0,0
2014-01-01,0,0,不明,東京都,文京区,業種I,0,145
2014-01-01,0,1,不明,東京都,文京区,業種I,0,0
2014-01-01,0,2,不明,東京都,文京区,業種G,0,0
2014-01-01,0,0,不明,東京都,台東区,業種A,0,104
2014-01-01,0,1,不明,東京都,台東区,業種C,0,0
2014-01-01,0,2,不明,東京都,台東区,業種G,0,0
2014-01-01,0,0,不明,東京都,墨田区,業種I,0,85
2014-01-01,0,1,不明,東京都,墨田区,業種A,0,0
2014-01-01,0,2,不明,東京都,墨田区,業種E,0,0
2014-01-01,0,0,不明,東京都,江東区,業種D,0,95
2014-01-01,0,1,不明,東京都,江東区,業種E,0,0
2014-01-01,0,2,不明,東京都,江東区,業種F,0,0
2014-01-01,0,0,不明,東京都,品川区,業種C,0,118
2014-01-01,0,1,不明,東京都,品川区,業種I,0,0
2014-01-01,0,2,不明,東京都,品川区,業種J,0,0
2014-01-01,0,0,不明,東京都,目黒区,業種D,0,162
2014-01-01,0,1,不明,東京都,目黒区,業種F,0,0
2014-01-01,0,2,不明,東京都,目黒区,業種E,0,0
2014-01-01,0,0,不明,東京都,大田区,業種J,0,100
2014-01-01,0,1,不明,東京都,大田区,業種F,0,0
2014-01-01,0,2,不明,東京都,大田区,業種E,0,0
2014-01-01,0,0,不明,東京都,世田谷区,業種G,0,130
2014-01-01,0,1,不明,東京都,世田谷区,業種A,0,0
2014-01-01,0,2,不明,東京都,世田谷区,業種A,0,0
2014-01-01,0,0,不明,東京都,渋谷区,業種I,0,210
2014-01-01,0,1,不明,東京都,渋谷区,業種C,0,0
2014-01-01,0,2,不明,東京都,渋谷区,業種G,0,0
2014-01-01,0,0,不明,東京都,中野区,業種C,0,102
2014-01-01,0,1,不明,東京都,中野区,業種J,0,0
2014-01-01,0,2,不明,東京都,中野区,業種H,0,0
2014-01-01,0,0,不明,東京都,杉並区,業種J,0,111
2014-01-01,0,1,不明,東京都,杉並区,業種F,0,0
2014-01-01,0,2,不明,東京都,杉並区,業種A,0,0
2014-01-01,0,0,不明,東京都,豊島区,業種B,0,110
2014-01-01,0,1,不明,東京都,豊島区,業種F,0,0
2014-01-01,0,2,不明,東京都,豊島区,業種H,0,0
2014-01-01,0,0,不明,東京都,北区,業種B,0,78
2014-01-01,0,1,不明,東京都,北区,業種D,0,0
2014-01-01,0,2,不明,東京都,北区,業種J,0,0
2014-01-01,0,0,不明,東京都,荒川区,業種A,0,76
2014-01-01,0,1,不明,東京都,荒川区,業種B,0,0
2014-01-01,0,2,不明,東京都,荒川区,業種G,0,0
2014-01-01,0,0,不明,東京都,板橋区,業種E,0,80
2014-01-01,0,1,不明,東京都,板橋区,業種J,0,0
2014-01-01,0,2,不明,東京都,板橋区,業種G,0,0
2014-01-01,0,0,不明,東京都,練馬区,業種J,0,88
2014-01-01,0,1,不明,東京都,練馬区,業種E,0,0
2014-01-01,0,2,不明,東京都,練馬区,業種E,0,0
2014-01-01,0,0,不明,東京都,足立区,業種I,0,67
2014-01-01,0,1,不明,東京都,足立区,業種B,0,0
2014-01-01,0,2,不明,東京都,足立区,業種C,0,0
2014-01-01,0,0,不明,東京都,葛飾区,業種F,0,71
2014-01-01,0,1,不明,東京都,葛飾区,業種C,0,0
2014-01-01,0,2,不明,東京都,葛飾区,業種A,0,0
2014-01-01,0,0,不明,東京都,江戸川区,業種C,0,74
2014-01-01,0,1,不明,東京都,江戸川区,業種B,0,0
2014-01-01,0,2,不明,東京都,江戸川区,業種I,0,0
2014-01-01,0,0,不明,東京都,八王子市,業種I,0,160
2014-01-01,0,1,不明,東京都,八王子市,業種H,0,13
2014-01-01,0,2,不明,東京都,八王子市,業種E,0,62
2014-01-01,0,0,不明,東京都,立川市,業種A,0,217
2014-01-01,0,1,不明,東京都,立川市,業種C,0,33
2014-01-01,0,2,不明,東京都,立川市,業種D,0,92
2014-01-01,0,0,不明,東京都,武蔵野市,業種A,0,272
2014-01-01,0,1,不明,東京都,武蔵野市,業種F,0,23
2014-01-01,0,2,不明,東京都,武蔵野市,業種A,0,106
2014-01-01,0,0,不明,東京都,三鷹市,業種A,0,204
2014-01-01,0,1,不明,東京都,三鷹市,業種I,0,18
2014-01-01,0,2,不明,東京都,三鷹市,業種I,0,73
2014-01-01,0,0,不明,東京都,青梅市,業種I,0,149
2014-01-01,0,1,不明,東京都,青梅市,業種I,0,12
2014-01-01,0,2,不明,東京都,青梅市,業種F,0,62
2014-01-01,0,0,不明,東京都,府中市,業種J,0,197
2014-01-01,0,1,不明,東京都,府中市,業種H,0,19
2014-01-01,0,2,不明,東京都,府中市,業種B,0,84
2014-01-01,0,0,不明,東京都,昭島市,業種H,0,171
2014-01-01,0,1,不明,東京都,昭島市,業種J,0,16
2014-01-01,0,2,不明,東京都,昭島市,業種G,0,73
2014-01-01,0,0,不明,東京都,調布市,業種I,0,208
2014-01-01,0,1,不明,東京都,調布市,業種B,0,31
2014-01-01,0,2,不明,東京都,調布市,業種B,0,72
2014-01-01,0,0,不明,東京都,町田市,業種A,0,160
2014-01-01,0,1,不明,東京都,町田市,業種I,0,9
2014-01-01,0,2,不明,東京都,町田市,業種D,0,60
2014-01-01,0,0,不明,東京都,小金井市,業種B,0,177
2014-01-01,0,1,不明,東京都,小金井市,業種J,0,8
2014-01-01,0,2,不明,東京都,小金井市,業種H,0,61
2014-01-01,0,0,不明,東京都,小平市,業種F,0,166
2014-01-01,0,1,不明,東京都,小平市,業種F,0,15
2014-01-01,0,2,不明,東京都,小平市,業種J,0,62
2014-01-01,0,0,不明,東京都,日野市,業種E,0,167
2014-01-01,0,1,不明,東京都,日野市,業種A,0,18
2014-01-01,0,2,不明,東京都,日野市,業種H,0,62
2014-01-01,0,0,不明,東京都,東村山市,業種J,0,135
2014-01-01,0,1,不明,東京都,東村山市,業種E,0,6
2014-01-01,0,2,不明,東京都,東村山市,業種F,0,52
2014-01-01,0,0,不明,東京都,国分寺市,業種J,0,186
2014-01-01,0,1,不明,東京都,国分寺市,業種I,0,10
2014-01-01,0,2,不明,東京都,国分寺市,業種J,0,66
2014-01-01,0,0,不明,東京都,国立市,業種J,0,195
2014-01-01,0,1,不明,東京都,国立市,業種J,0,9
2014-01-01,0,2,不明,東京都,国立市,業種C,0,72
2014-01-01,0,0,不明,東京都,福生市,業種D,0,137
2014-01-01,0,1,不明,東京都,福生市,業種E,0,7
2014-01-01,0,2,不明,東京都,福生市,業種I,0,54
2014-01-01,0,0,不明,東京都,狛江市,業種A,0,149
2014-01-01,0,1,不明,東京都,狛江市,業種D,0,4
2014-01-01,0,2,不明,東京都,狛江市,業種B,0,51
2014-01-01,0,0,不明,東京都,東大和市,業種J,0,143
2014-01-01,0,1,不明,東京都,東大和市,業種H,0,7
2014-01-01,0,2,不明,東京都,東大和市,業種J,0,59
2014-01-01,0,0,不明,東京都,清瀬市,業種G,0,123
2014-01-01,0,1,不明,東京都,清瀬市,業種A,0,3
2014-01-01,0,2,不明,東京都,清瀬市,業種I,0,47
2014-01-01,0,0,不明,東京都,東久留米市,業種H,0,143
2014-01-01,0,1,不明,東京都,東久留米市,業種G,0,6
2014-01-01,0,2,不明,東京都,東久留米市,業種H,0,56
2014-01-01,0,0,不明,東京都,武蔵村山市,業種B,0,140
2014-01-01,0,1,不明,東京都,武蔵村山市,業種D,0,8
2014-01-01,0,2,不明,東京都,武蔵村山市,業種E,0,63
2014-01-01,0,0,不明,東京都,多摩市,業種I,0,195
2014-01-01,0,1,不明,東京都,多摩市,業種G,0,16
2014-01-01,0,2,不明,東京都,多摩市,業種A,0,89
2014-01-01,0,0,不明,東京都,稲城市,業種G,0,167
2014-01-01,0,1,不明,東京都,稲城市,業種J,0,6
2014-01-01,0,2,不明,東京都,稲城市,業種C,0,66
2014-01-01,0,0,不明,東京都,羽村市,業種B,0,195
2014-01-01,0,1,不明,東京都,羽村市,業種A,0,26
2014-01-01,0,2,不明,東京都,羽村市,業種F,0,84
2014-01-01,0,0,不明,東京都,あきる野市,業種B,0,130
2014-01-01,0,1,不明,東京都,あきる野市,業種C,0,5
2014-01-01,0,2,不明,東京都,あきる野市,業種F,0,54
2014-01-01,0,0,不明,東京都,西東京市,業種H,0,157
2014-01-01,0,1,不明,東京都,西東京市,業種H,0,9
2014-01-01,0,2,不明,東京都,西東京市,業種E,0,57
2014-01-01,0,0,不明,東京都,瑞穂町,業種E,0,198
2014-01-01,0,1,不明,東京都,瑞穂町,業種H,0,20
2014-01-01,0,2,不明,東京都,瑞穂町,業種A,0,95
2014-01-01,0,0,不明,東京都,日の出町,業種B,0,167
2014-01-01,0,1,不明,東京都,日の出町,業種F,0,26
2014-01-01,0,2,不明,東京都,日の出町,業種C,0,74
2014-01-01,0,0,不明,東京都,檜原村,業種C,0,88
2014-01-01,0,1,不明,東京都,檜原村,業種D,0,4
2014-01-01,0,2,不明,東京都,檜原村,業種F,0,45
2014-01-01,0,0,不明,東京都,奥多摩町,業種B,0,139
2014-01-01,0,1,不明,東京都,奥多摩町,業種C,0,5
2014-01-01,0,2,不明,東京都,奥多摩町,業種H,0,84
2014-01-01,0,0,不明,東京都,大島町,業種I,0,114
2014-01-01,0,1,不明,東京都,大島町,業種D,0,6
2014-01-01,0,2,不明,東京都,大島町,業種B,0,48
2014-01-01,0,0,不明,東京都,利島村,業種B,0,143
2014-01-01,0,1,不明,東京都,利島村,業種F,0,7
2014-01-01,0,2,不明,東京都,利島村,業種I,0,58
2014-01-01,0,0,不明,東京都,新島村,業種E,0,113
2014-01-01,0,1,不明,東京都,新島村,業種J,0,3
2014-01-01,0,2,不明,東京都,新島村,業種F,0,54
2014-01-01,0,0,不明,東京都,神津島村,業種C,0,118
2014-01-01,0,1,不明,東京都,神津島村,業種C,0,6
2014-01-01,0,2,不明,東京都,神津島村,業種H,0,51
2014-01-01,0,0,不明,東京都,三宅村,業種I,0,123
2014-01-01,0,1,不明,東京都,三宅村,業種G,0,4
2014-01-01,0,2,不明,東京都,三宅村,業種D,0,48
2014-01-01,0,0,不明,東京都,御蔵島村,業種F,0,156
2014-01-01,0,1,不明,東京都,御蔵島村,業種F,0,5
2014-01-01,0,2,不明,東京都,御蔵島村,業種H,0,74
2014-01-01,0,0,不明,東京都,八丈町,業種F,0,120
2014-01-01,0,1,不明,東京都,八丈町,業種E,0,6
2014-01-01,0,2,不明,東京都,八丈町,業種D,0,55
2014-01-01,0,0,不明,東京都,青ヶ島村,業種I,0,208
2014-01-01,0,1,不明,東京都,青ヶ島村,業種H,0,11
2014-01-01,0,2,不明,東京都,青ヶ島村,業種F,0,79
2014-01-01,0,0,不明,東京都,小笠原村,業種B,0,183
2014-01-01,0,1,不明,東京都,小笠原村,業種C,0,8
2014-01-01,0,2,不明,東京都,小笠原村,業種A,0,61
2014-01-01,0,0,不明,神奈川県,横浜市,業種E,0,193
2014-01-01,0,1,不明,神奈川県,横浜市,業種I,0,17
2014-01-01,0,2,不明,神奈川県,横浜市,業種G,0,71
2014-01-01,0,0,不明,神奈川県,川崎市,業種F,0,205
2014-01-01,0,1,不明,神奈川県,川崎市,業種F,0,15
2014-01-01,0,2,不明,神奈川県,川崎市,業種B,0,80
2014-01-01,0,0,不明,神奈川県,相模原市,業種H,0,156
2014-01-01,0,1,不明,神奈川県,相模原市,業種G,0,11
2014-01-01,0,2,不明,神奈川県,相模原市,業種F,0,61
2014-01-01,0,0,不明,神奈川県,横須賀市,業種H,0,145
2014-01-01,0,1,不明,神奈川県,横須賀市,業種G,0,11
2014-01-01,0,2,不明,神奈川県,横須賀市,業種C,0,56
2014-01-01,0,0,不明,神奈川県,平塚市,業種A,0,168
2014-01-01,0,1,不明,神奈川県,平塚市,業種J,0,16
2014-01-01,0,2,不明,神奈川県,平塚市,業種C,0,74
2014-01-01,0,0,不明,神奈川県,鎌倉市,業種C,0,202
2014-01-01,0,1,不明,神奈川県,鎌倉市,業種G,0,10
2014-01-01,0,2,不明,神奈川県,鎌倉市,業種D,0,76
2014-01-01,0,0,不明,神奈川県,藤沢市,業種E,0,189
2014-01-01,0,1,不明,神奈川県,藤沢市,業種I,0,18
2014-01-01,0,2,不明,神奈川県,藤沢市,業種J,0,72
2014-01-01,0,0,不明,神奈川県,小田原市,業種J,0,169
2014-01-01,0,1,不明,神奈川県,小田原市,業種G,0,12
2014-01-01,0,2,不明,神奈川県,小田原市,業種F,0,79
2014-01-01,0,0,不明,神奈川県,茅ヶ崎市,業種D,0,147
2014-01-01,0,1,不明,神奈川県,茅ヶ崎市,業種C,0,6
2014-01-01,0,2,不明,神奈川県,茅ヶ崎市,業種D,0,55
2014-01-01,0,0,不明,神奈川県,逗子市,業種H,0,163
2014-01-01,0,1,不明,神奈川県,逗子市,業種E,0,5
2014-01-01,0,2,不明,神奈川県,逗子市,業種G,0,56
2014-01-01,0,0,不明,神奈川県,三浦市,業種D,0,132
2014-01-01,0,1,不明,神奈川県,三浦市,業種A,0,5
2014-01-01,0,2,不明,神奈川県,三浦市,業種J,0,55
2014-01-01,0,0,不明,神奈川県,秦野市,業種E,0,145
2014-01-01,0,1,不明,神奈川県,秦野市,業種J,0,9
2014-01-01,0,2,不明,神奈川県,秦野市,業種H,0,61
2014-01-01,0,0,不明,神奈川県,厚木市,業種E,0,194
2014-01-01,0,1,不明,神奈川県,厚木市,業種F,0,21
2014-01-01,0,2,不明,神奈川県,厚木市,業種A,0,88
2014-01-01,0,0,不明,神奈川県,大和市,業種I,0,152
2014-01-01,0,1,不明,神奈川県,大和市,業種G,0,10
2014-01-01,0,2,不明,神奈川県,大和市,業種C,0,60
2014-01-01,0,0,不明,神奈川県,伊勢原市,業種C,0,163
2014-01-01,0,1,不明,神奈川県,伊勢原市,業種I,0,15
2014-01-01,0,2,不明,神奈川県,伊勢原市,業種A,0,68
2014-01-01,0,0,不明,神奈川県,海老名市,業種G,0,165
2014-01-01,0,1,不明,神奈川県,海老名市,業種C,0,12
2014-01-01,0,2,不明,神奈川県,海老名市,業種A,0,71
2014-01-01,0,0,不明,神奈川県,座間市,業種J,0,139
2014-01-01,0,1,不明,神奈川県,座間市,業種G,0,7
2014-01-01,0,2,不明,神奈川県,座間市,業種H,0,59
2014-01-01,0,0,不明,神奈川県,南足柄市,業種A,0,165
2014-01-01,0,1,不明,神奈川県,南足柄市,業種C,0,7
2014-01-01,0,2,不明,神奈川県,南足柄市,業種H,0,85
2014-01-01,0,0,不明,神奈川県,綾瀬市,業種J,0,154
2014-01-01,0,1,不明,神奈川県,綾瀬市,業種C,0,13
2014-01-01,0,2,不明,神奈川県,綾瀬市,業種E,0,70
2014-01-01,0,0,不明,神奈川県,葉山町,業種E,0,176
2014-01-01,0,1,不明,神奈川県,葉山町,業種A,0,3
2014-01-01,0,2,不明,神奈川県,葉山町,業種C,0,68
2014-01-01,0,0,不明,神奈川県,寒川町,業種F,0,181
2014-01-01,0,1,不明,神奈川県,寒川町,業種E,0,18
2014-01-01,0,2,不明,神奈川県,寒川町,業種J,0,89
2014-01-01,0,0,不明,神奈川県,大磯町,業種B,0,152
2014-01-01,0,1,不明,神奈川県,大磯町,業種H,0,6
2014-01-01,0,2,不明,神奈川県,大磯町,業種C,0,70
2014-01-01,0,0,不明,神奈川県,二宮町,業種I,0,123
2014-01-01,0,1,不明,神奈川県,二宮町,業種C,0,3
2014-01-01,0,2,不明,神奈川県,二宮町,業種H,0,53
2014-01-01,0,0,不明,神奈川県,中井町,業種D,0,279
2014-01-01,0,1,不明,神奈川県,中井町,業種F,0,55
2014-01-01,0,2,不明,神奈川県,中井町,業種B,0,159
2014-01-01,0,0,不明,神奈川県,大井町,業種H,0,173
2014-01-01,0,1,不明,神奈川県,大井町,業種F,0,19
