年月,DI,未使用1,経営動向・景況感,現状・見通,変化,未使用4,ジョブカテゴリ,カウント
2015-02-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,158
2015-02-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,788
2015-02-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,36
2015-02-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2015-03-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,9
2015-03-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,116
2015-03-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,813
2015-03-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,62
2015-03-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2015-04-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,13
2015-04-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,102
2015-04-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,804
2015-04-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,80
2015-04-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2015-05-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,9
2015-05-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,108
2015-05-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,776
2015-05-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,108
2015-05-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2015-06-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,0
2015-06-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,106
2015-06-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,806
2015-06-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,88
2015-06-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2015-07-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,0
2015-07-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,100
2015-07-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,812
2015-07-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,87
2015-07-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2015-08-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,0
2015-08-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,145
2015-08-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,805
2015-08-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,50
2015-08-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2015-09-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,9
2015-09-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,126
2015-09-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,828
2015-09-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,37
2015-09-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2015-10-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,4
2015-10-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,165
2015-10-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,790
2015-10-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,40
2015-10-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2015-11-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,0
2015-11-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,174
2015-11-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,786
2015-11-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,40
2015-11-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2015-12-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,5
2015-12-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,144
2015-12-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,815
2015-12-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,36
2015-12-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2016-01-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,0
2016-01-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,176
2016-01-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,787
2016-01-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,37
2016-01-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2016-02-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,0
2016-02-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,150
2016-02-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,808
2016-02-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,42
2016-02-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2016-03-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,5
2016-03-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,164
2016-03-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,802
2016-03-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,29
2016-03-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2016-04-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,19
2016-04-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,134
2016-04-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,813
2016-04-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,33
2016-04-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2016-05-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,5
2016-05-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,199
2016-05-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,776
2016-05-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,20
2016-05-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2016-06-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,0
2016-06-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,193
2016-06-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,802
2016-06-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,5
2016-06-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2016-07-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,5
2016-07-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,224
2016-07-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,751
2016-07-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,20
2016-07-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2016-08-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,10
2016-08-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,277
2016-08-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,694
2016-08-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,19
2016-08-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2016-09-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,5
2016-09-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,255
2016-09-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,740
2016-09-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,0
2016-09-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2016-10-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,10
2016-10-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,186
2016-10-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,794
2016-10-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,10
2016-10-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2016-11-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,10
2016-11-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,163
2016-11-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,802
2016-11-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,25
2016-11-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2016-12-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,5
2016-12-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,168
2016-12-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,797
2016-12-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,30
2016-12-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2017-01-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,5
2017-01-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,179
2017-01-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,791
2017-01-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,25
2017-01-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2017-02-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,5
2017-02-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,190
2017-02-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,785
2017-02-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,20
2017-02-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2017-03-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,10
2017-03-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,179
2017-03-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,796
2017-03-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,10
2017-03-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,5
2017-04-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,5
2017-04-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,152
2017-04-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,829
2017-04-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,14
2017-04-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2017-05-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,5
2017-05-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,212
2017-05-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,755
2017-05-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,29
2017-05-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2017-06-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,6
2017-06-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,176
2017-06-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,801
2017-06-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,17
2017-06-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2017-07-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,5
2017-07-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,190
2017-07-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,779
2017-07-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,26
2017-07-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2017-08-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,10
2017-08-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,184
2017-08-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,791
2017-08-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,15
2017-08-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2017-09-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,0
2017-09-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,138
2017-09-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,832
2017-09-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,31
2017-09-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2017-10-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,5
2017-10-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,182
2017-10-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,781
2017-10-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,31
2017-10-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2017-11-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,5
2017-11-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,179
2017-11-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,796
2017-11-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,20
2017-11-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2017-12-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,10
2017-12-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,90
2017-12-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,864
2017-12-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,35
2017-12-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2018-01-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,0
2018-01-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,137
2018-01-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,832
2018-01-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,30
2018-01-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2018-02-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,10
2018-02-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,124
2018-02-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,846
2018-02-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,20
2018-02-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2018-03-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,0
2018-03-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,175
2018-03-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,805
2018-03-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,20
2018-03-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2018-04-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,0
2018-04-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,180
2018-04-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,785
2018-04-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,35
2018-04-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2018-05-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,10
2018-05-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,187
2018-05-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,788
2018-05-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,15
2018-05-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2018-06-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,0
2018-06-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,169
2018-06-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,801
2018-06-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,30
2018-06-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,0
2018-07-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,5
2018-07-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,141
2018-07-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,822
2018-07-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,26
2018-07-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,5
2018-08-01,周辺地域景気判断DI,,景況感,見通,かなり悪化,,,0
2018-08-01,周辺地域景気判断DI,,景況感,見通,やや悪化,,,124
2018-08-01,周辺地域景気判断DI,,景況感,見通,変わらない,,,854
2018-08-01,周辺地域景気判断DI,,景況感,見通,やや改善,,,16
2018-08-01,周辺地域景気判断DI,,景況感,見通,かなり改善,,,5
